competitor,dataset,mat_repr,M,N,K,NZ,total_ns,init_ns,comp_ns,cleanup_ns,correctness
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1060546927,274,1060545705,948,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1066192700,153,1066191300,1247,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1066561738,166,1066560799,773,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1066519522,155,1066518506,861,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1066709378,309,1066708170,899,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1066126287,321,1066125117,849,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1065854148,147,1065853306,695,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1066432283,138,1066431026,1119,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1066174452,152,1066173505,795,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1066566558,158,1066565531,869,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1065769667,165,1065768395,1107,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1066029626,143,1066028536,947,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1066486992,140,1066485929,923,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1065519161,140,1065518238,783,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1066013049,470,1066011445,1134,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1066221569,152,1066220647,770,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1066112458,160,1066111377,921,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1066598673,158,1066597721,794,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1066259577,148,1066258502,927,1
CPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,1065874598,141,1065873615,842,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120280754,257,1120279463,1034,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120491545,247,1120490337,961,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120331826,150,1120330809,867,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120601548,240,1120600440,868,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120466791,240,1120465601,950,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120115179,266,1120114054,859,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120549686,312,1120548466,908,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120620096,230,1120618902,964,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120507394,263,1120506250,881,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120689377,236,1120688192,949,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120856370,315,1120855178,877,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120088789,230,1120087697,862,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120791834,262,1120790370,1202,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120926984,252,1120925784,948,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120407189,264,1120406160,765,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120749576,245,1120748286,1045,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120794012,277,1120792889,846,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1121027810,285,1121026557,968,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1120348795,246,1120347685,864,1
CPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,1119839406,250,1119838366,790,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,3630765855,470618822,2927996256,232150777,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,2034876884,97701019,1705106092,232069773,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1705144943,98421262,1375664524,231059157,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1712633341,97863472,1382576390,232193479,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1704680977,98460825,1374909947,231310205,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1697453621,97725917,1367368634,232359070,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1696963859,98491212,1367060522,231412125,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1696588842,97807860,1366030289,232750693,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1695580251,98482963,1365670235,231427053,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1693253638,97819090,1363245549,232188999,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1703565931,98421023,1374356180,230788728,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1696861348,97814384,1366737048,232309916,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1706146385,98548139,1376930626,230667620,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1697600767,97933513,1367296121,232371133,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1696411750,98516237,1366658689,231236824,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1697014485,97820148,1366927232,232267105,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1696414590,98508020,1366550342,231356228,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1697839803,97893288,1367533556,232412959,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1696209752,98526442,1366463039,231220271,1
CPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,1707466342,97868780,1377229095,232368467,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,384604773,115360452,214953024,54230272,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,384947439,114849966,214631840,55404318,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,383489188,114849623,214374496,54204138,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,383604568,115001039,214301760,54240649,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,383757952,114750704,214714688,54232445,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,382836462,114747638,213814848,54214088,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,383428339,115196947,213931936,54239836,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,383574663,115146137,214184736,54183434,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,385113764,116419539,214389920,54243165,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,384244456,114793974,215145760,54246884,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,383447279,115152983,213982336,54250173,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,384570276,115917657,214113056,54479946,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,383087475,114923524,213915584,54189103,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,382650410,114710241,213628544,54251612,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,384049104,114751545,215072736,54165075,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,383393916,114928506,214209888,54195827,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,383707725,115555446,213797856,54294462,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,383294743,114761213,214298368,54178741,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,382990816,114854585,213821504,54253636,1
GPU-Basic,Semi-conductor,CSR,1090664,1090664,32,32234285,383668248,114951736,214460352,54197107,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,554161771,140705132,334656832,78721860,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,554364768,140697209,334809600,78778262,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,554194553,141042681,334278496,78793273,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,554663386,140868620,334901120,78814871,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,554372369,140793514,334760928,78738903,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,554045162,140688294,334539456,78737346,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,555530265,141388813,335362816,78698629,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,555265827,141637934,334713120,78834985,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,555548228,142141502,334534112,78793141,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,554403313,141033590,334414016,78876116,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,555416391,141019936,335591872,78725158,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,554735116,141459208,334417920,78778251,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,553919020,141006650,334094464,78739837,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,556185037,141709625,334867264,79527656,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,554304009,140792934,334671040,78759479,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,554215683,140789988,334493408,78852165,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,554781003,141148947,334740224,78813952,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,554263305,140800152,333602784,79781339,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,553698962,141039236,333807392,78773190,1
GPU-Basic,Semi-conductor,COO,1090664,1090664,32,32234285,554766246,141106473,334727392,78852660,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10600840756,491999566,9740939264,367941869,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10211305418,211812656,9634563072,364972219,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10212665555,213852999,9633940480,364915977,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10215170401,212045907,9634024448,369144608,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10215636159,211481255,9634631680,369565935,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10210005198,211386411,9633941504,364719978,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10210084017,210995981,9634334720,364795894,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10209690658,210748766,9634434048,364544512,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10209710212,210846654,9634128896,364769040,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10209605914,211105686,9633941504,364594643,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10209955019,211237043,9634014208,364737621,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10209138862,211003308,9633340416,364827721,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10209837744,210956341,9634050048,364864639,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10209608141,211236900,9633560576,364842506,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10209628825,211308234,9633845248,364507357,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10209013580,210857178,9633519616,364670684,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10210003908,211106496,9633894400,365034940,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10209299636,211292654,9633339392,364699573,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10209415074,211051663,9633840128,364556629,1
GPU-PyTorch,Semi-conductor,CSR,1090664,1090664,32,32234285,10208757641,211048137,9633236992,364504818,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16812668630,114533571,16644779008,53361796,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16859685315,114747093,16691556352,53384126,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16831515553,115188434,16662888448,53440569,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16849820913,114837093,16681581568,53402860,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16862998733,114912969,16694612992,53470573,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16838600522,114816336,16670390272,53392964,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16816884274,114591953,16648821760,53468103,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16792299809,115315817,16623609856,53370841,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16776427293,114638994,16607251456,54530759,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16808940380,114947497,16640389120,53599992,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16885975175,115320205,16717234176,53416350,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16897276916,115305602,16728429568,53537683,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,17043244898,115291912,16874536960,53411922,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16768697995,114771648,16600466432,53454659,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16888538159,115224478,16719875072,53433678,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16875270076,115970850,16705857536,53436641,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16894915208,115463314,16725997568,53449592,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16942523755,114990141,16773133312,54396423,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16933490134,114637528,16765296640,53549117,1
GPU-Tiled,Semi-conductor,CSR,1090664,1090664,32,32234285,16905187037,114871578,16736830464,53482324,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,254385656,115393575,85466528,53470823,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,253725701,115109444,85114848,53447070,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,255591480,115655492,85302016,54580603,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,253939165,115124808,85316256,53443757,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,253564139,114866108,85179520,53464102,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,258115297,116413907,84858560,56789503,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,253762250,114918847,85303936,53486518,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,253619362,114959727,85161184,53445264,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,253699039,115019419,85198336,53427698,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,253274117,114988462,84829088,53403029,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,254412803,115655456,85130912,53572432,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,253739538,115194060,85040960,53450803,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,253518228,114840896,85250976,53372077,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,254813159,116206375,85155136,53397337,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,254626381,115585611,85528544,53458176,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,253623588,115023918,85162560,53383644,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,253679085,114921596,85257440,53445566,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,254162471,115404467,85248768,53455237,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,253972869,114852980,85643200,53422399,1
GPU-Thread-Dispatcher,Semi-conductor,CSR,1090664,1090664,32,32234285,254569361,115700827,85386784,53427289,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3820116437,115029266,3651742720,53352091,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3812491290,115669043,3643500544,53332693,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3818229483,115309868,3649588224,53340737,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3812402784,114823775,3644131328,53456637,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3814023024,116387112,3644298240,53346829,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3813666067,115352128,3645002752,53319795,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3806843882,115207279,3638160384,53485271,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3802532879,115302466,3633863680,53375837,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3812357488,115500129,3642579968,54285648,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3804758098,115725254,3635656704,53384317,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3811587204,115284968,3642906624,53403914,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3806333934,115757608,3637261312,53323394,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3809463405,115917713,3640173568,53379004,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3811462477,115744042,3642304512,53421449,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3807984181,115175587,3639456768,53360064,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3809415265,115279625,3640770560,53372921,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3820398031,116122792,3649670144,54611956,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3812378062,115391638,3643679744,53313270,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3816231072,115331574,3647492096,53414847,1
GPU-Shared,Semi-conductor,CSR,1090664,1090664,32,32234285,3809107471,115497581,3640295424,53322164,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,511207514,115672500,341930144,53545841,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,512338128,115769758,342939136,53569841,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,511835826,115235377,342956640,53583833,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,511052404,114962287,342480000,53549332,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,510079443,115579224,340813792,53626240,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,510104262,115110690,341300960,53631931,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,512867310,115195536,344036448,53578498,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,511155622,115142498,342382624,53569428,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,511983823,115483718,341772544,54668205,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,510614901,115134392,341802144,53619171,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,511586815,115327795,342614176,53584018,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,511097405,115489703,341983552,53563679,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,511587165,115147628,342730464,53648572,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,511561321,115276876,342640096,53583438,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,511432805,115122050,342774528,53474159,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,511673299,115074482,342974752,53563237,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,510512357,114957359,341979104,53515231,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,512273596,114983661,343115232,54112844,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,512172717,115294305,343227744,53590529,1
GPU-Convert,Semi-conductor,CSR,1090664,1090664,32,32234285,510321063,115121433,341599648,53538215,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1708050363,239,1708049170,954,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1710357387,237,1710356265,885,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1711825585,230,1711824303,1052,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1708638062,400,1708636979,683,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1711673475,140,1711672640,695,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1711348767,172,1711347845,750,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1709537281,140,1709536369,772,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1713535747,142,1713534924,681,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1708337681,207,1708336932,542,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1710113008,108,1710112175,725,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1707926816,140,1707925983,693,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1712246282,157,1712245518,607,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1709945154,231,1709944305,618,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1714220811,142,1714219983,686,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1710114066,160,1710113135,771,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1710036676,151,1710035791,734,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1705922099,151,1705921186,762,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1708022929,135,1708022184,610,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1707742723,136,1707741907,680,1
CPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,1709124025,148,1709123120,757,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1789540943,290,1789539770,883,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1791554457,253,1791553354,850,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1790571193,247,1790570162,784,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1789247756,238,1789246550,968,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1790636189,237,1790635264,688,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1791038117,242,1791037120,755,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1790039326,248,1790038320,758,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1791624688,278,1791623444,966,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1790200663,554,1790199290,819,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1790274599,107,1790273592,900,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1791160848,146,1791159896,806,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1789937327,156,1789936269,902,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1789888293,165,1789887253,875,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1790168410,458,1790167282,670,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1789632935,270,1789631205,1460,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1790023122,234,1790022304,584,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1790231227,336,1790229887,1004,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1790119225,180,1790118167,878,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1789712876,276,1789711728,872,1
CPU-Basic,VLSI,COO,1453908,1453908,32,28830019,1792268290,153,1792267266,871,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2314600899,86884504,2018459911,209256484,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2070298022,86966940,1774072499,209258583,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2068722330,86973997,1772446642,209301691,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2070208565,87141168,1773594657,209472740,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2071995714,86990267,1775115996,209889451,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2069235591,86974803,1772649372,209611416,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2067654429,87007560,1771423084,209223785,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2069168776,87014323,1772623106,209531347,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2068877843,87083600,1772126930,209667313,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2071968901,87085704,1775431562,209451635,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2079535116,87061277,1783147284,209326555,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2072266789,87168422,1775348198,209750169,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2071743592,87063635,1775226185,209453772,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2074781329,87165010,1778104920,209511399,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2068015340,87061483,1771515710,209438147,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2069956343,87067968,1773375196,209513179,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2069144525,87059073,1772763333,209322119,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2071313302,87219020,1774581496,209512786,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2071942929,87067327,1775230482,209645120,1
CPU-PyTorch,VLSI,CSR,1453908,1453908,32,28830019,2069316231,87079202,1772648612,209588417,1
GPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,499419448,129702117,321156000,48517856,1
GPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,497536061,129591001,319409728,48490453,1
GPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,495678398,129086890,318067136,48480678,1
GPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,499654857,129392051,321769120,48448188,1
GPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,498436109,129010493,320949312,48432343,1
GPU-Basic,VLSI,CSR,1453908,1453908,32,28830019,497419114,128897020,319972864,48506517,1
